,Avg_education_importance,Is_Most_Important_Issue__6,Overall_happiness_score,Avg_monthly_household_cost,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Phone_minutes_10_years,Political_interest_Total_Score,Avg_monthly_expense_on_pets_or_plants,Married,Weighted_education_rank,Is_Most_Important_Issue__5,Is_Most_Important_Issue__3,Avg_environmental_importance,Last_school_grades,Avg_Residancy_Altitude,Vote
8078,0.038093521,0,0.153485814,0.113165986,-0.652392522,-0.093965794,-0.295455367,-0.112297014,-0.81714474,-0.910810481,-1,0.133246468,0,1,0.135845357,-0.714285714,0.458402428,8
6171,-0.256622092,0,-0.703576923,-0.503672948,0.549116904,-0.401474254,-1.049291735,-0.04683911,0.292708205,1,-1,0.198528185,0,0,-0.78780078,-0.142857143,0.535654124,0
9337,-0.23923925,0,-0.032523298,-0.364071909,-0.980743952,-0.383986967,0.835299184,-0.494644998,-0.456692224,-0.984480731,1,-0.371409665,0,0,-0.291911945,1,-0.545715046,9
1259,0.022961143,0,-0.136587699,-0.124984105,-1.803151168,-0.122143548,-0.672373551,-0.308971134,-1.00853918,-0.978209506,1,-0.090665916,0,0,-0.164647718,0.714285714,0.030019059,4
8795,-0.051271171,0,-0.061733877,-0.135112434,-0.625794221,-0.189684267,-0.672373551,-0.293548715,-1.040658106,-0.987533661,1,-0.071155365,0,0,-0.14543349,-0.142857143,0.055021069,9
4328,-0.223256601,0,-0.205016846,-0.439754747,-1.006730798,-0.367836373,-1.049291735,-0.495425439,-0.379435742,-0.996955996,1,-0.372854845,0,0,-0.431977266,0.714285714,-0.545999758,4
3790,0.190766298,0,-0.039110759,0.083847364,-1.471436733,0.074545065,-0.295455367,-0.235613843,-1.301192906,-0.994092663,-1,-0.001262261,0,0,0.049847689,1,0.228272527,4
4334,0.414571002,1,-0.231516007,0.097168579,0.179492249,0.332929287,-1.049291735,-0.381645808,-0.788166863,-0.839304564,1,-0.188896148,0,0,0.010560864,-0.428571429,-0.089191074,5
5164,0.393172188,0,0.221331195,0.18562272,-0.015256225,0.307640114,1.212217368,-0.565180475,-0.133509148,-0.730479105,1,-0.519257664,0,0,0.331539089,1,-0.721405904,2
2019,-0.12826506,0,-0.107049672,-0.242305173,-0.618151032,-0.270425111,-0.672373551,-0.354023221,-0.86771514,-0.452789518,1,-0.15022166,0,0,-0.248361941,-0.142857143,-0.107683612,9
510,-2.225745619,0,-0.702625926,-1.822188217,0.028768547,-1.854931059,1.589135552,-0.617764085,1.411469076,-0.956197215,1,-0.670072225,0,0,-1.836144705,0.714285714,-1.338198004,7
4966,-0.382715789,0,-0.23810471,-0.405035186,1.000370826,-0.525885907,-0.672373551,-0.176039809,-0.586189306,-0.999247157,-1,0.065839883,0,0,-0.483329231,-0.142857143,0.264296181,12
2258,0.37920441,0,-0.222070306,0.200557596,-1.153785768,0.291199578,-1.426209919,-0.085878233,-0.805821541,-0.822395704,-1,0.160036332,0,1,0.052788804,-0.714285714,0.568121306,3
4247,0.067197159,0,-0.022422312,-0.035380216,-1.702872518,-0.062327951,0.458381,-0.360341427,2.52E-16,-0.579282427,1,-0.15891095,0,0,-0.005220202,1,-0.092461949,9
4049,0.269676497,1,0.080644258,0.212932444,-0.522152568,0.164105632,-1.426209919,-0.217910376,-1.146322087,-0.994113851,-1,0.019139752,0,0,0.212827391,-0.428571429,0.280741766,8
7158,-0.0583018,0,-0.146588315,-0.274559455,-1.122907281,-0.197123377,0.835299184,-0.467308424,-0.590242257,-0.795691184,1,-0.322731865,0,0,-0.273060983,0.714285714,-0.42461919,9
3198,-0.434331033,0,-0.980297215,-1.172936608,1.366632478,-0.575575693,0.081462816,-0.662268753,1.660408531,-0.460495136,1,-0.926482997,0,0,-1.328991513,-0.142857143,-1.63070977,1
8000,-0.136643821,0,-0.180779531,-0.349196935,-0.279099135,-0.279115169,-1.049291735,-0.468934406,-0.52348755,-0.802154239,1,-0.325528969,0,0,-0.347860057,0.714285714,-0.442448664,4
7554,0.637790486,0,0.834819409,1.200134679,0.637472178,0.604094027,-0.672373551,0.821399231,1.408171269,-0.693109102,-1,0.858925281,0,0,1.284441955,0.142857143,2.088281122,1
9789,-0.336854153,0,-0.225403279,-0.545089107,-0.597055828,-0.481132246,-1.049291735,-0.519669182,-0.228597366,-0.521491933,1,-0.419536954,0,0,-0.542102108,0.428571429,-0.652075692,4
2047,0.118482979,0,0.0574063,0.0068231,-0.749613895,-0.006020436,0.081462816,-0.384036439,-0.933533337,-0.946522864,1,-0.192330334,0,0,0.051000507,-0.142857143,-0.147435804,9
1029,-1.517295352,0,-0.582237278,-1.427916707,0.293222912,-1.452446885,0.081462816,-0.563402561,0.840770737,-0.950156946,1,-0.514977153,0,0,-1.455708009,-0.142857143,-0.857272542,7
6923,-0.272981327,0,0.104822721,-0.192052341,-1.094474616,-0.417857345,0.081462816,-0.255405299,-0.784432547,-0.981589025,1,-0.024575539,0,0,-0.134088593,0.142857143,0.108805289,9
4446,0.184521715,0,0.059894322,0.052499982,-0.811982323,0.067529368,1.589135552,-0.395820622,-0.916952829,-0.99521111,1,-0.209476497,0,0,0.095769835,0.714285714,-0.168826936,9
3095,-0.353438848,0,-0.249158901,-0.546755475,0.213428011,-0.497381749,-0.672373551,-0.488910419,-0.295573729,-0.625625873,1,-0.36572307,0,0,-0.548493061,0.714285714,-0.54300841,4
8371,-0.001964702,0,-0.039818508,-0.148561236,-1.343642601,-0.137138484,-0.672373551,-0.414323331,-0.831206089,-0.981154105,1,-0.237175328,0,0,-0.122341292,-0.142857143,-0.252736585,9
7802,0.656591235,0,0.756984835,1.168383641,1.763772617,0.627546583,0.835299184,0.782346583,1.249395592,-0.992024109,-1,0.834334506,0,0,1.227143883,1,1.901970349,1
1882,-0.961666579,0,-0.704416642,-1.205409448,2.097627144,-1.042068914,0.458381,-0.562516241,0.798444615,-0.757703949,1,-0.512857291,0,0,-1.307311979,0.714285714,-0.915154364,1
7047,1.498451088,0,0.748553493,1.949827236,1.543037297,1.775412972,0.081462816,0.758683484,1.554504395,-0.972467102,-1,0.81927256,0,0,1.928122451,0.428571429,2.048449576,1
7192,-0.403806793,0,-0.15290405,-0.489022743,0.224128477,-0.546276946,0.835299184,-0.417717466,-0.526770813,-0.993288399,1,-0.242366295,0,0,-0.474836384,0.142857143,-0.3250313,9
9836,-0.071049068,0,0.012270821,-0.14208773,0.298114554,-0.210577268,0.458381,-0.355463191,-0.928946247,-0.985048923,1,-0.152194185,0,0,-0.107999926,1,-0.102304552,9
7879,0.898580008,0,0.243344886,1.05163636,0.733164913,0.928193916,1.966053735,0.507286488,0.353462678,-0.762008073,-1,0.65079094,0,0,0.935723828,1,1.598734638,10
4347,-0.258344844,0,-0.09829426,-0.352428104,-0.525515572,-0.403202919,1.589135552,-0.398322629,-0.697956798,-0.534221642,1,-0.213165033,0,0,-0.333787524,0.714285714,-0.247661223,9
9039,1.507833186,0,0.841285408,2.011502587,1.717913478,1.789282346,0.835299184,0.783331785,1.713582818,-0.998649321,-1,0.834958922,0,0,2.019945744,0.714285714,2.080401481,1
1296,-0.121656962,0,0.206016456,-0.030309118,-0.288270963,-0.263558149,-1.426209919,-0.244367629,-0.73706786,-0.940127988,-1,-0.011505945,0,1,0.051604945,-0.714285714,0.157205098,8
317,0.248156437,0,-0.243884094,0.096673183,-0.669207539,0.139514499,-0.672373551,-0.053821989,-0.727316258,-0.989840373,-1,0.191734492,0,1,-0.054659226,-0.714285714,0.605269802,3
3741,0.774409687,0,-0.114689774,0.596779447,-0.932133266,0.776687083,-0.672373551,-0.064132014,-0.683385936,-0.737562815,-1,0.181632392,1,0,0.45042725,-1,0.683267358,3
4188,-0.238862236,0,0.139450273,-0.100868208,-0.627322859,-0.383606785,-0.672373551,-0.131815995,-0.704290142,-0.977828869,-1,0.113039247,0,1,-0.059190003,-0.714285714,0.375777858,8
2441,-0.627222795,0,-0.208044248,-0.576849317,0.14769658,-0.754911717,1.589135552,-0.246113118,-0.465094271,-0.508395902,-1,-0.013561236,0,0,-0.612681392,1,0.078331145,12
3331,-0.033065957,0,-0.324863012,-0.234295383,1.50849008,-0.17035937,0.081462816,-0.250537656,-0.659388853,-0.489412486,1,-0.018790357,0,0,-0.353022252,0.428571429,0.157569085,7
2654,-0.120920833,0,-0.175257747,-0.331427518,-1.613294335,-0.262792453,-1.049291735,-0.462921031,-0.553737699,-0.998591638,1,-0.315241432,0,0,-0.331190202,0.714285714,-0.420391172,4
5949,0.43440735,0,0.247288673,0.258962401,-1.132996292,0.356482232,1.589135552,-0.532661179,-0.241642348,-0.994266946,1,-0.380459547,0,0,0.396872828,0.714285714,-0.574939628,2
7543,0.279339109,0,-0.304335334,-0.083204307,0.160537138,0.175187801,-0.295455367,-0.444932068,-0.533555855,-0.886147001,1,-0.252056881,0,0,-0.166926356,-0.142857143,-0.296714807,9
9791,1.552362745,0,0.771778915,2.048148157,1.83439569,1.855433262,1.589135552,0.897058877,1.747049477,-0.995497708,-1,0.90566421,0,0,2.012674855,1,2.224977347,1
4804,0.261624816,0,0.087691595,0.283931588,-0.655755525,0.276596201,-0.672373551,0.056649552,-0.809878728,-0.757684556,-1,0.221297144,0,1,0.247926029,-0.714285714,0.663844614,8
3357,-1.38593622,0,-0.620231648,-1.491182167,0.059035579,-1.362942802,0.458381,-0.630730682,1.182020758,-0.754569755,1,-0.719452715,0,0,-1.522667226,0.714285714,-1.357059459,1
9584,0.284727517,0,0.326091978,0.185580057,-1.411208398,0.18137877,0.458381,-0.522172623,-0.182026842,-0.96501879,1,-0.424573051,0,0,0.36057963,0.714285714,-0.560576632,2
3954,0.390232437,0,-0.106693762,0.126212117,0.925467567,0.30417556,-1.049291735,-0.406989216,-0.891180793,-0.766972612,1,-0.226077461,0,1,0.094788654,-0.714285714,-0.164297828,3
9112,0.241391723,0,0.299446947,0.124423947,-1.244281134,0.131810213,1.589135552,-0.5400874,-0.15382494,-0.426254118,1,-0.46198531,0,0,0.300319757,0.714285714,-0.639298323,2
972,-0.118525429,0,-0.03515643,-0.175315715,0.018679537,-0.260299828,1.212217368,-0.304032124,-0.978021888,-0.838200348,1,-0.08437244,0,0,-0.168350262,0.714285714,0.019108174,9
703,-0.129286648,0,0.00626786,-0.052436726,-0.307837528,-0.134219187,0.835299184,-0.270382177,-1.104176437,-0.991609785,1,-0.060752511,0,0,-0.047120092,0.714285714,0.117806369,9
8731,0.297918621,0,-0.247369206,-0.104814234,-0.296525608,0.196567636,1.212217368,-0.540514052,-0.283620675,-0.438648382,1,-0.462908071,0,0,-0.13467182,0.714285714,-0.631173541,12
790,-2.031615363,0,-0.73875255,-1.765722383,0.231465939,-1.758106268,-0.295455367,-0.611504681,1.37676379,-0.8566977,1,-0.648709305,0,0,-1.803892624,0.428571429,-1.282792807,7
7440,1.895458522,0,0.855534169,2.339830852,0.09052552,2.383053764,0.458381,0.427828747,1.743279543,-0.853445494,-1,0.593840279,0,0,2.358680952,0.428571429,1.712377716,7
4385,-0.022558318,0,0.020057858,-0.182354118,-0.870070565,-0.15916479,0.835299184,-0.493967224,-0.544858934,-0.808371548,1,-0.370157289,0,0,-0.106792842,1,-0.509032368,9
5722,-0.471825449,1,0.460344587,-0.212582657,0.860959046,-0.611220856,0.081462816,-0.391287178,-0.015125608,-0.888044395,1,-0.202836625,0,0,0.024363678,-0.428571429,-0.259753152,5
3081,-1.560366307,0,-0.826715372,-1.668563037,0.372406358,-1.480780984,1.212217368,-0.644810749,1.525410209,-0.917771893,1,-0.785581286,0,0,-1.732025989,0.428571429,-1.500816098,1
449,-0.361794721,0,0.081049573,-0.385070907,-1.760655033,-0.505540636,0.081462816,-0.485693894,-0.390732028,-0.998553642,1,-0.355065965,0,0,-0.265743346,1,-0.533174065,6
3943,-1.802197573,0,-0.983382652,-1.876362487,0.620351433,-1.82993855,0.835299184,-0.655827494,1.916553947,-0.751869869,1,-0.857277572,0,0,-1.973171637,0.142857143,-1.660038553,1
4665,-0.484557336,0,0.549866937,-0.075737976,0.351922609,-0.623238564,-0.672373551,-0.170430204,0.114112639,-0.85467421,-1,0.071942007,1,0,0.141820479,-1,0.261049705,5
2787,-2.694341233,0,0.771570402,-0.709658088,-0.062032547,-2.046770323,0.081462816,0.606291102,1.780374522,0.840618786,-1,0.719113924,0,0,-0.436189453,0.142857143,1.274803035,0
352,-0.861040736,0,-0.71669076,-1.15359906,0.877162608,-0.958843254,0.081462816,-0.561841163,0.779744944,-0.984009155,1,-0.511248835,0,0,-1.266154184,0.428571429,-0.899397482,1
138,-0.137668072,0,-0.111141834,-0.267448394,-1.327744766,-0.280176174,1.589135552,-0.304700532,-0.796467039,-0.832452756,1,-0.195062427,0,0,-0.265648613,0.714285714,-0.17139706,9
9721,-0.253215809,0,-0.195244642,-0.455132891,0.016233716,-0.398053924,-0.672373551,-0.49459609,-0.37701719,-0.979552385,1,-0.367883271,0,0,-0.441940176,1,-0.547689165,4
1726,0.255900177,1,0.141944486,0.274881752,-0.142438903,0.148348943,-0.295455367,-0.111029169,-0.890559332,-0.420830537,-1,0.134546571,0,0,0.276112269,-0.428571429,0.497844686,8
9441,0.301291987,0,-0.309323968,-0.055391186,0.932499301,0.310831133,0.458381,-0.538406252,-0.217097913,-0.522571868,1,-0.458364628,0,0,-0.116938616,0.290776018,-0.60509886,12
7783,1.949086736,0,0.936418261,2.548444615,2.092124048,2.468393513,1.212217368,0.876744453,2.244453559,-0.894874371,-1,0.893228236,0,0,2.533151789,1,2.294841785,7
8304,0.201884213,0,-0.071889131,0.087449183,0.024794089,0.087061905,-2.180046286,-0.208450178,-1.240141366,-0.990560395,-1,0.029876311,0,0,0.034472332,-0.142857143,0.289408598,4
3711,0.109353778,0,-0.390594077,-0.514270877,0.408482213,-0.01609543,1.212217368,-0.664520906,0.938770797,-0.56061505,1,-0.986566789,0,0,-0.480620427,1,-1.659632089,1
8463,0.322749988,0,0.184165601,0.283961274,0.370571992,0.225286975,-1.426209919,-0.271238815,-0.917643256,-0.918597763,1,-0.043635634,0,1,0.329860725,-0.714285714,0.170675591,8
7197,0.022259258,0,-0.066089464,-0.115353099,0.261427243,-0.111082874,0.835299184,-0.360718107,-0.980924279,-0.778196639,1,-0.159431828,0,0,-0.115683752,0.142857143,-0.100891103,9
2874,-0.131244285,0,0.133878115,-0.143413536,-0.44205194,-0.273517193,0.458381,-0.391817481,-0.710440863,-0.628010911,1,-0.203610469,0,0,-0.142636664,-0.142857143,-0.209702318,9
6530,-0.161520031,0,-0.159233129,-0.23644882,-1.09141734,-0.304804045,-1.803128103,-0.232650941,-0.873254314,-0.847662298,-1,0.002181213,0,0,-0.288828952,-0.142857143,0.176945647,11
998,0.069451856,0,-0.087756364,-0.04128113,-1.346394149,-0.059867391,-1.049291735,-0.254572141,-1.149214705,-0.431929832,1,-0.023582902,0,0,-0.079476235,0.714285714,0.165311053,4
3693,-0.064706606,0,-0.091738633,-0.12314466,-0.330155642,-0.2038887,-1.049291735,-0.208760846,-1.015214428,-0.975033933,-1,0.029525506,0,0,-0.163016982,0.428571429,0.244351662,11
8441,-0.101330883,0,-0.054116606,-0.126290415,-1.486111658,-0.24236199,-1.049291735,-0.197657164,-0.996840301,-0.993122665,-1,0.041990426,0,0,-0.152028567,0.428571429,0.262190492,11
5400,1.813785003,0,0.90978551,2.405950099,1.113490034,2.254575098,-1.34E-15,0.958962657,2.167976993,-0.507333022,-1,0.943069409,0,0,2.386151261,1,2.357019235,1
3699,-0.24508874,0,-0.29792961,-0.543112137,-0.280933501,-0.389880702,0.081462816,-0.55139545,-0.075726981,-0.242130177,1,-0.487002862,0,0,-0.545913868,0.428571429,-0.76647562,0
8941,-0.369836509,0,-0.390248336,-0.491049087,1.288671943,-0.513375062,0.081462816,-0.221444759,-0.366318297,-0.964742214,-1,0.015099379,0,0,-0.616431487,-0.142857143,0.169695125,12
5457,1.179608275,0,0.513205641,1.371981079,1.058153341,1.31818642,0.835299184,0.205325902,0.479273795,-0.970284779,-1,0.422281768,0,0,1.372432326,0.142857143,1.223604328,7
3710,0.112142301,1,0.027701626,0.087746732,-1.154702951,-0.013020398,0.081462816,-0.160029607,-1.094635276,-0.968668527,-1,0.083164829,0,0,0.06813293,-0.428571429,0.37549546,8
4587,0.34121352,1,0.058945062,0.251907097,-0.881688214,0.246749232,-0.295455367,-0.23486523,-1.198028666,-0.888561416,-1,-0.000391106,0,0,0.250508809,-0.428571429,0.256202299,8
7979,-0.211853124,0,-0.244793065,-0.451562488,-0.718123953,-0.356270956,-1.803128103,-0.495250823,-0.34594916,-0.903345547,1,-0.372531212,0,0,-0.459306864,0.142857143,-0.543619689,4
1124,0.154224818,0,0.186421484,0.001864183,-0.145190451,0.033640558,0.081462816,-0.537997758,-0.290442261,-0.984705055,1,-0.457488505,0,0,0.142125297,0.142857143,-0.645722808,2
5888,0.431004241,0,0.886721769,0.775309432,1.299066681,0.352433965,0.835299184,-0.144697277,0.703872599,-0.886751595,-1,0.099500396,0,0,1.04336904,0.714285714,0.462322719,1
7774,-0.319141092,0,-0.236869842,-0.525381455,-0.974935128,-0.463695261,-1.426209919,-0.500733851,-0.288841529,-0.966361325,1,-0.382774444,0,0,-0.520711612,0.428571429,-0.579492082,4
4430,-2.088690223,0,0.484513934,-1.14673218,1.336059719,-1.787627909,1.212217368,-0.586390124,1.06891541,-0.23241336,1,-0.573622587,0,0,-0.746822363,1,-1.144479896,0
4987,-0.566940365,0,-0.207697349,-0.497917466,0.288025543,-0.699943729,0.458381,-0.145776163,-0.47349858,-0.999969929,-1,0.098358861,0,0,-0.559135329,1,0.299592535,12
8982,1.975723529,0,0.80463255,2.53518525,2.144403465,2.511069539,-0.672373551,0.982145446,2.180220531,-0.964158604,-1,0.956893551,0,0,2.456042046,-0.142857143,2.42244592,10
7699,-0.277412948,0,0.184300442,-0.085513028,-0.613870845,-0.422283005,-1.803128103,-0.07926369,-0.567429802,-0.987056647,-1,0.166647504,1,0,-0.034990149,-1,0.471841463,5
665,-1.391339938,0,-0.768664784,-1.522353662,0.506009314,-1.366716515,0.458381,-0.620543027,1.250662515,-0.527547568,1,-0.680013231,0,0,-1.592852039,0.428571429,-1.282620244,1
2940,-0.079172946,0,-0.200399928,-0.231351778,0.257758512,-0.219128615,-1.426209919,-0.307802462,-0.847942304,-0.903227011,1,-0.089172822,0,0,-0.287198667,0.428571429,0.01625912,4
9984,-0.261542972,0,-0.190284312,-0.45337319,-0.294691242,-0.4064099,-1.34E-15,-0.487055002,-0.40123624,-0.990415715,1,-0.357524394,0,0,-0.440439994,-0.142857143,-0.522725903,4
8653,1.855299806,0,0.511054303,2.226928407,0.297197371,2.319656221,1.212217368,0.849141901,1.642679307,-0.986163271,-1,0.918542919,0,0,2.068664688,1,2.239758387,10
3911,0.401455219,0,-0.081056218,0.154403755,-0.489745444,0.317414372,-1.803128103,-0.395486042,-0.941751404,-0.898438906,1,-0.208984552,0,1,0.128187816,-0.714285714,-0.129766837,3
5720,0.81790743,0,-0.097422147,0.677913233,-0.28735378,0.832694949,-1.426209919,0.033887847,-0.51428028,-0.766190693,-1,0.27444155,0,0,0.516034924,-0.142857143,0.868337878,6
687,0.712937684,0,-0.906261112,-0.090572049,0.719712899,0.736312181,0.458381,-0.573596901,0.97214906,0.846133539,1,-0.540061292,0,0,-0.090085925,1,-0.69557341,0
1834,0.150797395,0,-0.071176768,-0.01682394,-0.10850314,0.029822375,-1.049291735,-0.352836804,-1.065051481,-0.728365951,1,-0.148599895,0,0,-0.030979752,-0.142857143,-0.05879087,9
2668,-1.954315078,0,-0.924600309,-1.943120538,1.855490894,-1.716722402,0.835299184,-0.663837791,2.006836956,-0.95762765,1,-0.958015103,0,0,-1.99275021,0.142857143,-1.864786934,1
4675,-1.113393684,0,-0.208746906,-1.149924454,1.439089917,-1.162396101,1.212217368,-0.649511209,0.801359859,-0.801479711,1,-0.812784715,0,0,-1.002776535,0.428571429,-1.503982471,10
675,-0.279627287,0,-0.275467584,-0.46862012,0.053226755,-0.42449238,0.081462816,-0.421674556,-0.462057406,-0.990285046,1,-0.2484635,0,0,-0.506912819,-0.142857143,-0.318047945,9
4945,1.92305999,0,-0.153104191,1.816169196,-0.354919577,2.42687971,1.212217368,0.250567264,0.904470708,-0.151063513,-1,0.458799537,0,0,1.486598655,1,1.46221301,0
6681,-0.315237543,0,-0.096907168,-0.350954422,0.210065008,-0.459841172,0.081462816,-0.319424873,-0.773700385,-0.899794516,1,-0.104132258,0,0,-0.348952317,0.714285714,-0.048919117,9
7797,1.876708096,0,0.874588359,2.463960688,2.136454548,2.353398813,1.212217368,0.993479008,2.19691272,-0.980756357,-1,0.963616457,0,0,2.420308612,0.714285714,2.411177593,1
3243,-0.113566367,0,-0.026776552,-0.233306956,-1.003979249,-0.255134576,0.081462816,-0.431865213,-0.722179695,-0.721498598,1,-0.264398165,0,0,-0.188760622,-0.142857143,-0.322517561,9
6345,0.254154222,0,0.23750893,0.134761375,-1.638363997,0.146355657,-0.295455367,-0.497272553,-0.393749179,-0.835365292,1,-0.376288573,0,0,0.270234797,-0.142857143,-0.474081651,2
5170,0.44909612,1,0.579527261,0.750660971,0.68914014,0.373991524,-0.295455367,-0.320849558,0.005431431,-0.893721846,1,-0.105983218,0,0,0.754649977,-0.428571429,0.074776331,5
7790,0.18446025,1,-0.583800072,-0.228060704,0.896117718,0.067460366,0.081462816,-0.313038656,-0.12296101,-0.992351611,1,-0.095881797,0,0,-0.443865076,-0.428571429,0.047222719,5
6300,-0.677703418,0,0.05230837,-0.617456637,0.216791015,-0.800188005,-0.672373551,-0.507644929,-0.159258816,-0.880946065,1,-0.395932866,0,0,-0.48019649,0.714285714,-0.655857715,11
2862,-0.927004191,0,0.658714395,-0.640021853,0.349782516,-1.013708666,0.458381,-0.658939917,1.327184833,-0.174830823,1,-0.885381462,0,0,-0.169713318,0.142857143,-1.619378528,0
6287,0.912025236,0,0.025595995,0.840058521,-1.147365489,0.955628025,-1.426209919,0.08235148,-0.373440776,-0.976640397,-1,0.317916715,0,0,0.706475506,-0.142857143,0.969784443,6
3930,-2.881767271,0,-0.946080517,-2.222790281,0.847507032,-2.167745423,0.835299184,-0.663836065,2.225630012,-0.955646173,1,-0.957967457,0,0,-2.253052358,0.714285714,-1.924227932,1
353,0.922024018,0,-0.034585019,0.836075859,-1.046169657,0.968828439,-1.049291735,0.136121694,-0.293677744,-0.87967682,-1,0.364532375,0,0,0.670378331,0.290776018,1.060462644,6
3145,-0.429032355,0,0.038932366,-0.482835809,-0.248832104,-0.570507771,0.081462816,-0.530891809,-0.219323413,-0.881553669,1,-0.442468116,0,0,-0.480191344,1,-0.709327207,6
4304,0.926384137,0,-0.044457222,0.858555785,-0.036657157,0.974593119,-0.672373551,0.213233952,-0.175073002,-0.998919565,-1,0.428732274,0,0,0.676388929,1,1.183452088,6
